DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,420,1075.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3784,15920,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,720,18000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,DO,Gatwick,DO,Dominican Republic,GB,GB,709609990,Other,400,1600,Human consumption,Satisfactory,no,2. Destruction,Satisfactory,Not Satisfactory,Yes,Carbosulfan,notsatisfactory,-,destruction,4. Chemical contamination,1
2017-11-13,2017,Q4,Nov,13,2017-11,DO,Gatwick,DO,Dominican Republic,GB,GB,709609990,Other,400,1600,Human consumption,Satisfactory,no,2. Destruction,Satisfactory,Not Satisfactory,Yes,Chlorpyrifos,notsatisfactory,-,destruction,4. Chemical contamination,1
2017-11-13,2017,Q4,Nov,13,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25260,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,66,132,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24940,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Ochratoxin A,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,826,3400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,HK,"Felixstowe, P",CN,China,GB,GB,19023010,Dried,1300,15600,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,GM rice,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),50,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),400,3300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",1000,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,40,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1560,4193.28,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,6720,18063.36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,6720,18063.36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,2835,19845,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,105,477,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,105,477,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B2,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G1,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G2,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,2120,4240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2400,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1280,15360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2400,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2600,15600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2600,15600,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Ochratoxin A,satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,1540,15400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8022200,Shelled,24,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,48,1200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,640,16000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,London Gateway,TR,Turkey,IE,GB,20085061,With a sugar content exceeding 13|% by weight,667,10005,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-13,2017,Q4,Nov,13,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),117,644,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,Gatwick,TR,Turkey,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),360,1630,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,350,525,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,50,75,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,2444,10265,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,75,750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,3150,10080,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",75,375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),160,960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,930,1395,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,Belfast City Council (CED),TR,Turkey,GB,GB,80620,Dried,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,US,"Felixstowe, P",US,United States,GB,GB,8025200,Shelled,1467,19963,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),1,400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,CN,Heathrow,CN,China,GB,GB,9022000,Other green tea (not fermented),4,200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,12081000,Of soya beans,63,245.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,21031000,Soya sauce,63,245.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,20059100,Bamboo shoots,65,1170,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Southampton, P",JP,Japan,GB,GB,21069092,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",60,259.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,496,2042,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,86,831.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,735,2575,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,12081000,Of soya beans,60,660,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,20059100,Bamboo shoots,60,660,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,CN,Heathrow,CN,China,GB,GB,704909040,Brassica oleracea (Chinese Broccoli),274,1602.9,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,2200,22000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,2294,4588,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,4050,9525.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,20600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1635,16350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1635,16350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2450,17150,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1344,16128,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,610,915,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,300,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,50,75,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,GH,London Gateway,GH,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,1538,18212,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",20,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,450,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,550,2300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,700,1050,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,353,1412,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,300,1297,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-14,2017,Q4,Nov,14,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
