Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Malaysia,2019-12-13,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,460
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-12,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,67
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-11,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-13,Turkey,2019-12-15,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-12-14,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-11-30,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22032
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-16,Turkey,2019-12-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22032
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,17360
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,3120
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,14040
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,17160
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-18,Turkey,2019-12-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-12,2019,Q4,12,12,2019-12-24,Turkey,2019-12-12,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Tilbury, P",1,24000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-13,Turkey,2019-12-11,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-13,Turkey,2019-12-11,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-14,Turkey,2019-12-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-16,China,2019-12-07,For import,810907510,Goji berries (wolfberries) (Lycium barbarum L.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,140
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-16,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9448
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,5292
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21840
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-13,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,26500
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-15,For import,810907530,Pomegranates,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7180
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-17,Turkey,2019-12-18,For import,8062090,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,46750
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-18,Turkey,2019-12-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,868
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-20,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-20,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-12-13,2019,Q4,12,13,2019-12-20,Turkey,2019-12-11,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Tilbury, P",1,1200
Vegetable products/Edible fruits and nuts,2019-12-14,2019,Q4,12,14,2019-12-15,Malaysia,2019-12-15,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,335
Vegetable products/Edible fruits and nuts,2019-12-14,2019,Q4,12,14,2019-12-15,Malaysia,2019-12-15,For import,810902020,Jackfruit (Artocarpus heterophyllus),Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,405
Vegetable products/Edible fruits and nuts,2019-12-15,2019,Q4,12,15,2019-12-15,Malaysia,2019-12-15,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,293
Vegetable products/Edible fruits and nuts,2019-12-15,2019,Q4,12,15,2019-12-16,Malaysia,2019-12-16,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,432
Vegetable products/Edible fruits and nuts,2019-12-15,2019,Q4,12,15,2019-12-16,Malaysia,2019-12-16,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,331
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-17,Turkey,2019-12-14,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-17,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16830
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-17,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-19,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,15120
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-19,Turkey,2019-12-18,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16560
Vegetable products/Edible fruits and nuts,2019-12-16,2019,Q4,12,16,2019-12-30,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-17,Malaysia,2019-12-17,For import,810902020,Jackfruit (Artocarpus heterophyllus),Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,387
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-17,Turkey,2019-12-14,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9270
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-18,Turkey,2019-12-15,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-18,Malaysia,2019-12-18,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,425
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-19,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,17000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,659
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1056
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17360
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-19,Turkey,2019-12-19,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,16681
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-17,2019,Q4,12,17,2019-12-20,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Turkey,2019-12-18,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1056
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Turkey,2019-12-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,200
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Malaysia,2019-12-19,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,410
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Malaysia,2019-12-19,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,435
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-19,Turkey,2019-12-18,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22032
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1500
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5063
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1720
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3641
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1599
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-12-18,2019,Q4,12,18,2019-12-20,Turkey,2019-12-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
