DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-12-13,2017,Q4,Dec,13,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1630,19560,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,500,750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,400,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,400,2000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,160,4000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,160,4000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,160,4000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,160,4000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,160,4000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,KE,Doncaster Sheffield Airport (CED),KE,Kenya,GB,GB,708100090,Other,400,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,470,1770,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,207,935,Human consumption,Satisfactory,no,2. Destruction,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,notsatisfactory,-,destruction,4. Chemical contamination,1
2017-12-13,2017,Q4,Dec,13,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,500,750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,870,2349,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,200,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-13,2017,Q4,Dec,13,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,210610,Protein concentrates and textured protein substances,2402,8434.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,10063092,Round grain,2402,8434.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24820,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24760,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24840,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,3900,3822,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TH,Manchester,TH,Thailand,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),33,86,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1498,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,400,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",120,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),100,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",992,24960,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,237,2337.2,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,196,1960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,770,2570,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,334,4008,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,JP,"Felixstowe, P",JP,Japan,GB,GB,21031000,Soya sauce,1720,17320,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,JP,"Felixstowe, P",JP,Japan,GB,GB,21069092,"Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5|% milkfat, 5|% sucrose or isoglucose, 5|% glucose or starch",1720,17320,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,JP,"Felixstowe, P",JP,Japan,GB,GB,22029911,"Soya-based beverages with a protein content of 2,8 % or more by weight",1720,17320,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),220,715,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,1120,16800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,680,3010,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,750,2525,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,US,"Felixstowe, P",US,United States,GB,GB,8025100,In shell,22,19958,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,162,648,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1200,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,457,1233.9,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TH,Heathrow,TH,Thailand,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),5,7.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,550,1950,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,IN,Heathrow,IN,India,GB,GB,709999020,Okra,750,2650,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,310,806.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,70,230.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Felixstowe, P",CN,China,GB,GB,9022000,Other green tea (not fermented),586,2712.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,CN,"Southampton, P",CN,China,GB,GB,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",200,616,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-14,2017,Q4,Dec,14,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,810907530,Pomegranates,21,22312,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,4680,14976,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,758,1516,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1238,1857,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,45,112,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,50,210,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,20,120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TH,Heathrow,TH,Thailand,GB,GB,7093000,Aubergines (eggplants),1,2,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,BR,"Tilbury, P",BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,BR,London Gateway,BR,Brazil,GB,GB,12024200,"Shelled, whether or not broken",20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,620,15500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,20,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,200,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,CN,Stansted,CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,2,29,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,CN,Stansted,CN,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",1,0.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,800,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,20059100,Bamboo shoots,100,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,JP,"Southampton, P",JP,Japan,GB,GB,21031000,Soya sauce,100,400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,JP,London Gateway,JP,Japan,GB,GB,21039090,Other,461,7601,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,JP,London Gateway,JP,Japan,GB,GB,21069098,Other,461,7601,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-12-15,2017,Q4,Dec,15,2017-12,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,120,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
